transaction_date,asset_tag,machine_type,plant_code,failed_A,failed_B,failed_C,failed_parts,severity_score,severity_7,severity_10,severity_11,severity_12,severity_13,severity_14
2022-07-24,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-07-25,AST-3019,Belt Conveyor,CHN-02,2,1,0,3,10,1,1,0,0,0,0
2022-07-26,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2022-07-27,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-07-28,AST-3019,Belt Conveyor,CHN-02,1,2,1,4,9,1,0,0,0,0,0
2022-07-29,AST-3019,Belt Conveyor,CHN-02,0,0,1,1,1,0,0,0,0,0,0
2022-07-30,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-07-31,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,AST-3019,Belt Conveyor,CHN-02,2,1,1,4,11,1,1,1,0,0,0
2022-08-02,AST-3019,Belt Conveyor,CHN-02,0,2,0,2,4,0,0,0,0,0,0
2022-08-03,AST-3019,Belt Conveyor,CHN-02,2,0,1,3,9,1,0,0,0,0,0
2022-08-04,AST-3019,Belt Conveyor,CHN-02,3,0,0,3,12,1,1,1,1,0,0
2022-08-05,AST-3019,Belt Conveyor,CHN-02,1,1,1,3,7,1,0,0,0,0,0
2022-08-06,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-08-07,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-08-08,AST-3019,Belt Conveyor,CHN-02,0,0,1,1,1,0,0,0,0,0,0
2022-08-09,AST-3019,Belt Conveyor,CHN-02,1,2,0,3,8,1,0,0,0,0,0
2022-08-10,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2022-08-11,AST-3019,Belt Conveyor,CHN-02,2,2,0,4,12,1,1,1,1,0,0
2022-08-12,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2022-08-13,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-08-14,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-08-15,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2022-08-16,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2022-08-17,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2022-08-18,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2022-08-19,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2022-08-20,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-08-21,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-08-22,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2022-08-23,AST-3019,Belt Conveyor,CHN-02,0,0,1,1,1,0,0,0,0,0,0
2022-08-24,AST-3019,Belt Conveyor,CHN-02,1,3,0,4,10,1,1,0,0,0,0
2022-08-25,AST-3019,Belt Conveyor,CHN-02,1,1,1,3,7,1,0,0,0,0,0
2022-08-26,AST-3019,Belt Conveyor,CHN-02,1,2,0,3,8,1,0,0,0,0,0
2022-08-27,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-08-28,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-08-29,AST-3019,Belt Conveyor,CHN-02,2,0,0,2,8,1,0,0,0,0,0
2022-08-30,AST-3019,Belt Conveyor,CHN-02,3,0,0,3,12,1,1,1,1,0,0
2022-08-31,AST-3019,Belt Conveyor,CHN-02,1,3,1,5,11,1,1,1,0,0,0
2022-09-01,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2022-09-02,AST-3019,Belt Conveyor,CHN-02,2,0,0,2,8,1,0,0,0,0,0
2022-09-03,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-09-04,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-09-05,AST-3019,Belt Conveyor,CHN-02,0,2,0,2,4,0,0,0,0,0,0
2022-09-06,AST-3019,Belt Conveyor,CHN-02,1,0,1,2,5,0,0,0,0,0,0
2022-09-07,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,AST-3019,Belt Conveyor,CHN-02,2,2,0,4,12,1,1,1,1,0,0
2022-09-09,AST-3019,Belt Conveyor,CHN-02,2,3,0,5,14,1,1,1,1,1,1
2022-09-10,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-09-11,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-09-12,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-09-13,AST-3019,Belt Conveyor,CHN-02,0,1,0,1,2,0,0,0,0,0,0
2022-09-14,AST-3019,Belt Conveyor,CHN-02,2,0,0,2,8,1,0,0,0,0,0
2022-09-15,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2022-09-16,AST-3019,Belt Conveyor,CHN-02,0,1,1,2,3,0,0,0,0,0,0
2022-09-17,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-09-18,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-09-19,AST-3019,Belt Conveyor,CHN-02,1,3,0,4,10,1,1,0,0,0,0
2022-09-20,AST-3019,Belt Conveyor,CHN-02,1,3,0,4,10,1,1,0,0,0,0
2022-09-21,AST-3019,Belt Conveyor,CHN-02,1,1,1,3,7,1,0,0,0,0,0
2022-09-22,AST-3019,Belt Conveyor,CHN-02,0,1,0,1,2,0,0,0,0,0,0
2022-09-23,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2022-09-24,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-09-25,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-09-26,AST-3019,Belt Conveyor,CHN-02,0,0,1,1,1,0,0,0,0,0,0
2022-09-27,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2022-09-28,AST-3019,Belt Conveyor,CHN-02,0,1,0,1,2,0,0,0,0,0,0
2022-09-29,AST-3019,Belt Conveyor,CHN-02,0,2,0,2,4,0,0,0,0,0,0
2022-09-30,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-10-01,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-10-02,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-10-03,AST-3019,Belt Conveyor,CHN-02,0,3,1,4,7,1,0,0,0,0,0
2022-10-04,AST-3019,Belt Conveyor,CHN-02,2,2,0,4,12,1,1,1,1,0,0
2022-10-05,AST-3019,Belt Conveyor,CHN-02,2,3,1,6,15,1,1,1,1,1,1
2022-10-06,AST-3019,Belt Conveyor,CHN-02,0,1,1,2,3,0,0,0,0,0,0
2022-10-07,AST-3019,Belt Conveyor,CHN-02,0,2,0,2,4,0,0,0,0,0,0
2022-10-08,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-10-09,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-10-10,AST-3019,Belt Conveyor,CHN-02,0,1,1,2,3,0,0,0,0,0,0
2022-10-11,AST-3019,Belt Conveyor,CHN-02,2,1,0,3,10,1,1,0,0,0,0
2022-10-12,AST-3019,Belt Conveyor,CHN-02,0,1,1,2,3,0,0,0,0,0,0
2022-10-13,AST-3019,Belt Conveyor,CHN-02,2,2,0,4,12,1,1,1,1,0,0
2022-10-14,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2022-10-15,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-10-16,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-10-17,AST-3019,Belt Conveyor,CHN-02,0,1,0,1,2,0,0,0,0,0,0
2022-10-18,AST-3019,Belt Conveyor,CHN-02,3,0,1,4,13,1,1,1,1,1,0
2022-10-19,AST-3019,Belt Conveyor,CHN-02,2,0,0,2,8,1,0,0,0,0,0
2022-10-20,AST-3019,Belt Conveyor,CHN-02,2,0,0,2,8,1,0,0,0,0,0
2022-10-21,AST-3019,Belt Conveyor,CHN-02,1,0,1,2,5,0,0,0,0,0,0
2022-10-22,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-10-23,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-10-24,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2022-10-25,AST-3019,Belt Conveyor,CHN-02,2,4,0,6,16,1,1,1,1,1,1
2022-10-26,AST-3019,Belt Conveyor,CHN-02,2,0,0,2,8,1,0,0,0,0,0
2022-10-27,AST-3019,Belt Conveyor,CHN-02,0,2,1,3,5,0,0,0,0,0,0
2022-10-28,AST-3019,Belt Conveyor,CHN-02,1,1,1,3,7,1,0,0,0,0,0
2022-10-29,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-10-30,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-10-31,AST-3019,Belt Conveyor,CHN-02,0,1,0,1,2,0,0,0,0,0,0
2022-11-01,AST-3019,Belt Conveyor,CHN-02,0,0,1,1,1,0,0,0,0,0,0
2022-11-02,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2022-11-03,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2022-11-04,AST-3019,Belt Conveyor,CHN-02,1,3,1,5,11,1,1,1,0,0,0
2022-11-05,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-11-06,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-11-07,AST-3019,Belt Conveyor,CHN-02,2,3,1,6,15,1,1,1,1,1,1
2022-11-08,AST-3019,Belt Conveyor,CHN-02,0,2,0,2,4,0,0,0,0,0,0
2022-11-09,AST-3019,Belt Conveyor,CHN-02,0,2,0,2,4,0,0,0,0,0,0
2022-11-10,AST-3019,Belt Conveyor,CHN-02,1,0,1,2,5,0,0,0,0,0,0
2022-11-11,AST-3019,Belt Conveyor,CHN-02,0,2,0,2,4,0,0,0,0,0,0
2022-11-12,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-11-13,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-11-14,AST-3019,Belt Conveyor,CHN-02,2,0,0,2,8,1,0,0,0,0,0
2022-11-15,AST-3019,Belt Conveyor,CHN-02,2,0,0,2,8,1,0,0,0,0,0
2022-11-16,AST-3019,Belt Conveyor,CHN-02,1,0,1,2,5,0,0,0,0,0,0
2022-11-17,AST-3019,Belt Conveyor,CHN-02,1,0,1,2,5,0,0,0,0,0,0
2022-11-18,AST-3019,Belt Conveyor,CHN-02,2,0,0,2,8,1,0,0,0,0,0
2022-11-19,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-11-20,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-11-21,AST-3019,Belt Conveyor,CHN-02,3,0,0,3,12,1,1,1,1,0,0
2022-11-22,AST-3019,Belt Conveyor,CHN-02,1,0,1,2,5,0,0,0,0,0,0
2022-11-23,AST-3019,Belt Conveyor,CHN-02,2,2,0,4,12,1,1,1,1,0,0
2022-11-24,AST-3019,Belt Conveyor,CHN-02,0,2,1,3,5,0,0,0,0,0,0
2022-11-25,AST-3019,Belt Conveyor,CHN-02,0,1,0,1,2,0,0,0,0,0,0
2022-11-26,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-11-27,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-11-28,AST-3019,Belt Conveyor,CHN-02,1,0,1,2,5,0,0,0,0,0,0
2022-11-29,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-11-30,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2022-12-01,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-12-02,AST-3019,Belt Conveyor,CHN-02,0,2,0,2,4,0,0,0,0,0,0
2022-12-03,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-12-04,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-12-05,AST-3019,Belt Conveyor,CHN-02,1,2,0,3,8,1,0,0,0,0,0
2022-12-06,AST-3019,Belt Conveyor,CHN-02,0,1,1,2,3,0,0,0,0,0,0
2022-12-07,AST-3019,Belt Conveyor,CHN-02,0,0,1,1,1,0,0,0,0,0,0
2022-12-08,AST-3019,Belt Conveyor,CHN-02,3,1,2,6,16,1,1,1,1,1,1
2022-12-09,AST-3019,Belt Conveyor,CHN-02,3,0,1,4,13,1,1,1,1,1,0
2022-12-10,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-12-11,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-12-12,AST-3019,Belt Conveyor,CHN-02,2,0,0,2,8,1,0,0,0,0,0
2022-12-13,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-12-14,AST-3019,Belt Conveyor,CHN-02,0,2,1,3,5,0,0,0,0,0,0
2022-12-15,AST-3019,Belt Conveyor,CHN-02,3,3,0,6,18,1,1,1,1,1,1
2022-12-16,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2022-12-17,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-12-18,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-12-19,AST-3019,Belt Conveyor,CHN-02,3,2,2,7,18,1,1,1,1,1,1
2022-12-20,AST-3019,Belt Conveyor,CHN-02,0,1,0,1,2,0,0,0,0,0,0
2022-12-21,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-12-22,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2022-12-23,AST-3019,Belt Conveyor,CHN-02,1,4,0,5,12,1,1,1,1,0,0
2022-12-24,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-12-25,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-12-26,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2022-12-27,AST-3019,Belt Conveyor,CHN-02,1,0,1,2,5,0,0,0,0,0,0
2022-12-28,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2022-12-29,AST-3019,Belt Conveyor,CHN-02,1,1,2,4,8,1,0,0,0,0,0
2022-12-30,AST-3019,Belt Conveyor,CHN-02,3,2,0,5,16,1,1,1,1,1,1
2022-12-31,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-01-01,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-01-02,AST-3019,Belt Conveyor,CHN-02,2,1,1,4,11,1,1,1,0,0,0
2023-01-03,AST-3019,Belt Conveyor,CHN-02,1,1,2,4,8,1,0,0,0,0,0
2023-01-04,AST-3019,Belt Conveyor,CHN-02,1,2,0,3,8,1,0,0,0,0,0
2023-01-05,AST-3019,Belt Conveyor,CHN-02,1,0,1,2,5,0,0,0,0,0,0
2023-01-06,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2023-01-07,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-01-08,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-01-09,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-01-10,AST-3019,Belt Conveyor,CHN-02,2,0,0,2,8,1,0,0,0,0,0
2023-01-11,AST-3019,Belt Conveyor,CHN-02,1,0,1,2,5,0,0,0,0,0,0
2023-01-12,AST-3019,Belt Conveyor,CHN-02,2,0,1,3,9,1,0,0,0,0,0
2023-01-13,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2023-01-14,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-01-15,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-01-16,AST-3019,Belt Conveyor,CHN-02,2,3,1,6,15,1,1,1,1,1,1
2023-01-17,AST-3019,Belt Conveyor,CHN-02,1,1,1,3,7,1,0,0,0,0,0
2023-01-18,AST-3019,Belt Conveyor,CHN-02,1,1,1,3,7,1,0,0,0,0,0
2023-01-19,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-01-20,AST-3019,Belt Conveyor,CHN-02,2,4,1,7,17,1,1,1,1,1,1
2023-01-21,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-01-22,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-01-23,AST-3019,Belt Conveyor,CHN-02,5,0,0,5,20,1,1,1,1,1,1
2023-01-24,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2023-01-25,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2023-01-26,AST-3019,Belt Conveyor,CHN-02,2,0,0,2,8,1,0,0,0,0,0
2023-01-27,AST-3019,Belt Conveyor,CHN-02,1,1,1,3,7,1,0,0,0,0,0
2023-01-28,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-01-29,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-01-30,AST-3019,Belt Conveyor,CHN-02,2,2,0,4,12,1,1,1,1,0,0
2023-01-31,AST-3019,Belt Conveyor,CHN-02,1,2,0,3,8,1,0,0,0,0,0
2023-02-01,AST-3019,Belt Conveyor,CHN-02,0,0,1,1,1,0,0,0,0,0,0
2023-02-02,AST-3019,Belt Conveyor,CHN-02,2,1,0,3,10,1,1,0,0,0,0
2023-02-03,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2023-02-04,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-02-05,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-02-06,AST-3019,Belt Conveyor,CHN-02,1,2,1,4,9,1,0,0,0,0,0
2023-02-07,AST-3019,Belt Conveyor,CHN-02,1,1,1,3,7,1,0,0,0,0,0
2023-02-08,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-02-09,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-02-10,AST-3019,Belt Conveyor,CHN-02,0,1,0,1,2,0,0,0,0,0,0
2023-02-11,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-02-12,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-02-13,AST-3019,Belt Conveyor,CHN-02,1,0,1,2,5,0,0,0,0,0,0
2023-02-14,AST-3019,Belt Conveyor,CHN-02,1,0,1,2,5,0,0,0,0,0,0
2023-02-15,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2023-02-16,AST-3019,Belt Conveyor,CHN-02,1,2,1,4,9,1,0,0,0,0,0
2023-02-17,AST-3019,Belt Conveyor,CHN-02,1,2,0,3,8,1,0,0,0,0,0
2023-02-18,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-02-19,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-02-20,AST-3019,Belt Conveyor,CHN-02,0,1,1,2,3,0,0,0,0,0,0
2023-02-21,AST-3019,Belt Conveyor,CHN-02,2,0,0,2,8,1,0,0,0,0,0
2023-02-22,AST-3019,Belt Conveyor,CHN-02,1,2,0,3,8,1,0,0,0,0,0
2023-02-23,AST-3019,Belt Conveyor,CHN-02,0,1,0,1,2,0,0,0,0,0,0
2023-02-24,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2023-02-25,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-02-26,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-02-27,AST-3019,Belt Conveyor,CHN-02,0,0,1,1,1,0,0,0,0,0,0
2023-02-28,AST-3019,Belt Conveyor,CHN-02,1,1,1,3,7,1,0,0,0,0,0
2023-03-01,AST-3019,Belt Conveyor,CHN-02,0,1,0,1,2,0,0,0,0,0,0
2023-03-02,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2023-03-03,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2023-03-04,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-03-05,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-03-06,AST-3019,Belt Conveyor,CHN-02,0,1,1,2,3,0,0,0,0,0,0
2023-03-07,AST-3019,Belt Conveyor,CHN-02,0,1,0,1,2,0,0,0,0,0,0
2023-03-08,AST-3019,Belt Conveyor,CHN-02,2,1,0,3,10,1,1,0,0,0,0
2023-03-09,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2023-03-10,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2023-03-11,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-03-12,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-03-13,AST-3019,Belt Conveyor,CHN-02,1,2,0,3,8,1,0,0,0,0,0
2023-03-14,AST-3019,Belt Conveyor,CHN-02,0,4,0,4,8,1,0,0,0,0,0
2023-03-15,AST-3019,Belt Conveyor,CHN-02,0,1,0,1,2,0,0,0,0,0,0
2023-03-16,AST-3019,Belt Conveyor,CHN-02,0,2,0,2,4,0,0,0,0,0,0
2023-03-17,AST-3019,Belt Conveyor,CHN-02,0,1,0,1,2,0,0,0,0,0,0
2023-03-18,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-03-19,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-03-20,AST-3019,Belt Conveyor,CHN-02,0,2,1,3,5,0,0,0,0,0,0
2023-03-21,AST-3019,Belt Conveyor,CHN-02,0,1,1,2,3,0,0,0,0,0,0
2023-03-22,AST-3019,Belt Conveyor,CHN-02,2,2,0,4,12,1,1,1,1,0,0
2023-03-23,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2023-03-24,AST-3019,Belt Conveyor,CHN-02,0,1,0,1,2,0,0,0,0,0,0
2023-03-25,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-03-26,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-03-27,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2023-03-28,AST-3019,Belt Conveyor,CHN-02,0,1,2,3,4,0,0,0,0,0,0
2023-03-29,AST-3019,Belt Conveyor,CHN-02,1,2,2,5,10,1,1,0,0,0,0
2023-03-30,AST-3019,Belt Conveyor,CHN-02,2,2,0,4,12,1,1,1,1,0,0
2023-03-31,AST-3019,Belt Conveyor,CHN-02,2,2,0,4,12,1,1,1,1,0,0
2023-04-01,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-04-02,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-04-03,AST-3019,Belt Conveyor,CHN-02,0,1,1,2,3,0,0,0,0,0,0
2023-04-04,AST-3019,Belt Conveyor,CHN-02,0,0,1,1,1,0,0,0,0,0,0
2023-04-05,AST-3019,Belt Conveyor,CHN-02,0,0,1,1,1,0,0,0,0,0,0
2023-04-06,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-04-07,AST-3019,Belt Conveyor,CHN-02,3,0,0,3,12,1,1,1,1,0,0
2023-04-08,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-04-09,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-04-10,AST-3019,Belt Conveyor,CHN-02,0,2,1,3,5,0,0,0,0,0,0
2023-04-11,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2023-04-12,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-04-13,AST-3019,Belt Conveyor,CHN-02,2,1,0,3,10,1,1,0,0,0,0
2023-04-14,AST-3019,Belt Conveyor,CHN-02,0,3,1,4,7,1,0,0,0,0,0
2023-04-15,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-04-16,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-04-17,AST-3019,Belt Conveyor,CHN-02,1,1,0,2,6,0,0,0,0,0,0
2023-04-18,AST-3019,Belt Conveyor,CHN-02,0,2,0,2,4,0,0,0,0,0,0
2023-04-19,AST-3019,Belt Conveyor,CHN-02,1,0,0,1,4,0,0,0,0,0,0
2023-04-20,AST-3019,Belt Conveyor,CHN-02,1,0,1,2,5,0,0,0,0,0,0
2023-04-21,AST-3019,Belt Conveyor,CHN-02,0,2,0,2,4,0,0,0,0,0,0
2023-04-22,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-04-23,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-04-24,AST-3019,Belt Conveyor,CHN-02,0,0,0,0,0,0,0,0,0,0,0
2023-04-25,AST-3019,Belt Conveyor,CHN-02,0,2,1,3,5,0,0,0,0,0,0
2023-04-26,AST-3019,Belt Conveyor,CHN-02,1,2,0,3,8,1,0,0,0,0,0
2023-04-27,AST-3019,Belt Conveyor,CHN-02,0,2,0,2,4,0,0,0,0,0,0
